índice_producto,precio,talla,color,color_agrupado,precio_normalizado,precio_formateado,cluster
384,249900.0,43,Azul Prusia,Otro,1.2543335027697404,COP 249.900,1
385,87900.0,43,Gris Grafito,Otro,-0.23419291036061146,COP 87.900,0
386,227900.0,43,Chocolate,Otro,1.0521879404927792,COP 227.900,1
387,227900.0,43,Negro,Otro,1.0521879404927792,COP 227.900,1
388,126900.0,43,Turquesa,Otro,0.12415604094854737,COP 126.900,0
389,263900.0,43,Café,Otro,1.3829715878550797,COP 263.900,1
390,263900.0,43,Negro,Otro,1.3829715878550797,COP 263.900,1
391,259900.0,43,Café,Otro,1.3462178492592685,COP 259.900,1
392,259900.0,43,Negro,Otro,1.3462178492592685,COP 259.900,1
393,254900.0,43,Abeto,Otro,1.3002756760145044,COP 254.900,1
394,254900.0,43,Ganache,Otro,1.3002756760145044,COP 254.900,1
395,789900.0,43,Arena,Otro,6.216088213204248,COP 789.900,2
396,499900.0,43,Azul Prusia,Otro,3.551442165007938,COP 499.900,1
397,267900.0,43,Chocolate,Otro,1.4197253264508907,COP 267.900,1
398,267900.0,43,Negro,Otro,1.4197253264508907,COP 267.900,1
399,139900.0,43,Menta,Otro,0.24360569138493365,COP 139.900,0
400,259900.0,43,Gris,Otro,1.3462178492592685,COP 259.900,1
401,249900.0,43,Azul Marino,Otro,1.2543335027697404,COP 249.900,1
402,249900.0,43,Canela,Otro,1.2543335027697404,COP 249.900,1
403,254900.0,43,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
404,254900.0,43,Ganache,Otro,1.3002756760145044,COP 254.900,1
405,289900.0,43,Canela,Otro,1.6218708887278521,COP 289.900,1
406,149900.0,43,Blanco,Otro,0.3354900378744616,COP 149.900,1
407,240900.0,43,Chocolate,Otro,1.1716375909291654,COP 240.900,1
408,240900.0,43,Negro,Otro,1.1716375909291654,COP 240.900,1
409,239900.0,43,Café,Otro,1.1624491562802126,COP 239.900,1
410,239900.0,43,Negro,Otro,1.1624491562802126,COP 239.900,1
411,269900.0,43,Azul Prusia,Otro,1.4381021957487963,COP 269.900,1
412,269900.0,43,Ganache,Otro,1.4381021957487963,COP 269.900,1
413,662925.0,43,Negro,Otro,5.049386723653467,COP 662.925,2
414,134900.0,43,Blanco,Otro,0.1976635181401697,COP 134.900,0
415,254900.0,43,Ganache,Otro,1.3002756760145044,COP 254.900,1
416,254900.0,43,Negro,Otro,1.3002756760145044,COP 254.900,1
417,254900.0,43,Mostaza,Otro,1.3002756760145044,COP 254.900,1
418,254900.0,43,Verde Pino,Otro,1.3002756760145044,COP 254.900,1
419,254900.0,43,Gris,Otro,1.3002756760145044,COP 254.900,1
420,289900.0,43,Negro,Otro,1.6218708887278521,COP 289.900,1
421,110415.0,43,Negro,Otro,-0.027315304239439384,COP 110.415,0
422,254900.0,43,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
423,254900.0,43,Café,Otro,1.3002756760145044,COP 254.900,1
424,457535.0,43,Negro,Otro,3.1621741311050533,COP 457.535,1
425,279900.0,43,Gris Granito,Otro,1.5299865422383243,COP 279.900,1
426,264900.0,43,Marrón,Otro,1.3921600225040323,COP 264.900,1
427,240900.0,43,Azul Prusia,Otro,1.1716375909291654,COP 240.900,1
428,148900.0,43,Blanco,Otro,0.3263016032255088,COP 148.900,0
429,229900.0,43,Negro,Otro,1.0705648097906848,COP 229.900,1
430,239900.0,43,Canela,Otro,1.1624491562802126,COP 239.900,1
431,239900.0,43,Negro,Otro,1.1624491562802126,COP 239.900,1
432,240900.0,43,Gris Granito,Otro,1.1716375909291654,COP 240.900,1
433,240900.0,43,Café,Otro,1.1716375909291654,COP 240.900,1
434,254900.0,43,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
435,254900.0,43,Ganache,Otro,1.3002756760145044,COP 254.900,1
436,254900.0,43,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
437,254900.0,43,Café,Otro,1.3002756760145044,COP 254.900,1
438,1849900.0,43,Azul Marino,Otro,15.955828941094206,COP 1.849.900,2
439,249900.0,43,Azul Marino,Otro,1.2543335027697404,COP 249.900,1
440,249900.0,43,Canela,Otro,1.2543335027697404,COP 249.900,1
441,240900.0,43,Gris Granito,Otro,1.1716375909291654,COP 240.900,1
442,240900.0,43,Café,Otro,1.1716375909291654,COP 240.900,1
443,37450.0,40,Abeto,Otro,-0.6977494384002798,COP 37.450,0
444,37450.0,40,Negro,Otro,-0.6977494384002798,COP 37.450,0
445,37450.0,40,Blanco,Otro,-0.6977494384002798,COP 37.450,0
446,59925.0,40,Azul Prusia,Otro,-0.4912393696650658,COP 59.925,0
447,59925.0,40,Negro,Otro,-0.4912393696650658,COP 59.925,0
448,118140.0,40,Negro,Otro,0.04366535342372092,COP 118.140,0
449,283985.0,40,Gris Granito,Otro,1.5675212977792963,COP 283.985,1
450,83265.0,40,Habano,Otro,-0.27678130495850767,COP 83.265,0
451,448435.0,40,Gris Granito,Otro,3.078559375799583,COP 448.435,1
452,117585.0,40,Negro,Otro,0.038565772193552124,COP 117.585,0
453,117585.0,40,Blanco,Otro,0.038565772193552124,COP 117.585,0
454,127985.0,40,Ganache,Otro,0.13412549254266115,COP 127.985,0
455,48685.0,40,Azul Claro,Otro,-0.5945173751192951,COP 48.685,0
456,149925.0,40,Blanco,Otro,0.3357197487406854,COP 149.925,1
457,127425.0,40,Beige,Otro,0.12897996913924759,COP 127.425,0
458,95175.0,40,Azul Prusia,Otro,-0.1673470482894799,COP 95.175,0
459,95175.0,40,Gris Granito,Otro,-0.1673470482894799,COP 95.175,0
460,152175.0,40,Negro,Otro,0.35639372670082914,COP 152.175,1
461,104925.0,40,Rosa Claro,Otro,-0.0777598104621902,COP 104.925,0
462,90285.0,40,Blanco,Otro,-0.21227849372285906,COP 90.285,0
463,476925.0,40,Gris Carbón,Otro,3.340337878948248,COP 476.925,1
464,107925.0,40,Gris Carbón,Otro,-0.05019450651533183,COP 107.925,0
465,104175.0,40,Khaki,Otro,-0.0846511364489048,COP 104.175,0
466,102675.0,40,Blanco,Otro,-0.09843378842233398,COP 102.675,0
467,52425.0,40,Amarillo Pastel,Otro,-0.5601526295322117,COP 52.425,0
468,164385.0,40,Canela,Otro,0.46858451376454274,COP 164.385,1
469,164385.0,40,Negro,Otro,0.46858451376454274,COP 164.385,1
470,110435.0,40,Nuez,Otro,-0.02713153554646033,COP 110.435,0
471,110435.0,40,Gris,Otro,-0.02713153554646033,COP 110.435,0
472,110435.0,40,Azul Prusia,Otro,-0.02713153554646033,COP 110.435,0
473,168935.0,40,Chocolate,Otro,0.5103918914172779,COP 168.935,1
474,168935.0,40,Negro,Otro,0.5103918914172779,COP 168.935,1
475,79950.0,40,Blanco,Otro,-0.30724096581978616,COP 79.950,0
476,58950.0,40,Blanco,Otro,-0.5001980934477948,COP 58.950,0
477,77935.0,40,Blanco,Otro,-0.32575566163742603,COP 77.935,0
478,69540.0,40,Orquídea,Otro,-0.4028925705153847,COP 69.540,0
479,69540.0,40,Navy,Otro,-0.4028925705153847,COP 69.540,0
480,157235.0,40,Café,Otro,0.40288720602453026,COP 157.235,1
481,157235.0,40,Negro,Otro,0.40288720602453026,COP 157.235,1
482,67450.0,40,Blanco,Otro,-0.42209639893169604,COP 67.450,0
483,172185.0,40,Canela,Otro,0.5402543040263745,COP 172.185,1
484,172185.0,40,Negro,Otro,0.5402543040263745,COP 172.185,1
485,122950.0,40,Canela,Otro,0.08786172408518385,COP 122.950,0
486,66950.0,40,Blanco,Otro,-0.42669061625617244,COP 66.950,0
487,71950.0,40,Nuez,Otro,-0.3807484430114085,COP 71.950,0
488,39515.0,40,Ganache,Otro,-0.6787753208501922,COP 39.515,0
489,77935.0,40,Palo de Rosa,Otro,-0.32575566163742603,COP 77.935,0
490,100035.0,40,Azul Prusia,Otro,-0.12269125589556935,COP 100.035,0
491,175435.0,40,Canela,Otro,0.570116716635471,COP 175.435,1
492,175435.0,40,Negro,Otro,0.570116716635471,COP 175.435,1
493,84435.0,40,Negro,Otro,-0.26603083641923286,COP 84.435,0
494,194935.0,40,Canela,Otro,0.7492911922900505,COP 194.935,1
495,194935.0,40,Negro,Otro,0.7492911922900505,COP 194.935,1
496,220935.0,40,Marrón,Otro,0.988190493162823,COP 220.935,1
497,220935.0,40,Negro,Otro,0.988190493162823,COP 220.935,1
498,81950.0,40,Blanco,Otro,-0.28886409652188055,COP 81.950,0
499,116950.0,40,Chocolate,Otro,0.032731116191467104,COP 116.950,0
500,116950.0,40,Negro,Otro,0.032731116191467104,COP 116.950,0
501,74950.0,40,Gris Granito,Otro,-0.3531831390645501,COP 74.950,0
502,79235.0,40,Turquesa,Otro,-0.3138106965937874,COP 79.235,0
503,77450.0,40,Negro,Otro,-0.3302120524421681,COP 77.450,0
504,95000.0,40,Avellana,Otro,-0.16895502435304666,COP 95.000,0
505,104950.0,40,Verde Oscuro,Otro,-0.07753009959596639,COP 104.950,0
506,104950.0,40,Café Mocca,Otro,-0.07753009959596639,COP 104.950,0
507,104950.0,40,Negro,Otro,-0.07753009959596639,COP 104.950,0
508,84950.0,40,Granate,Otro,-0.2612987925750222,COP 84.950,0
509,110435.0,40,Granate,Otro,-0.02713153554646033,COP 110.435,0
510,167635.0,40,Canela,Otro,0.4984469263736393,COP 167.635,1
511,167635.0,40,Negro,Otro,0.4984469263736393,COP 167.635,1
512,115000.0,40,Blanco,Otro,0.014813668626009161,COP 115.000,0
513,132450.0,40,Beige,Otro,0.17515185325023536,COP 132.450,0
514,132450.0,40,Negro,Otro,0.17515185325023536,COP 132.450,0
515,374985.0,40,Gris Oscuro,Otro,2.4036688508340003,COP 374.985,1
516,77450.0,40,Gris Carbón,Otro,-0.3302120524421681,COP 77.450,0
517,59925.0,40,Blanco,Otro,-0.4912393696650658,COP 59.925,0
518,77935.0,40,Aguamarina,Otro,-0.32575566163742603,COP 77.935,0
519,166335.0,40,Café Mocca,Otro,0.4865019613300007,COP 166.335,1
520,166335.0,40,Negro,Otro,0.4865019613300007,COP 166.335,1
521,180635.0,40,Chocolate,Otro,0.6178965768100256,COP 180.635,1
522,180635.0,40,Azul Prusia,Otro,0.6178965768100256,COP 180.635,1
523,180635.0,40,Chocolate,Otro,0.6178965768100256,COP 180.635,1
524,180635.0,40,Azul Prusia,Otro,0.6178965768100256,COP 180.635,1
525,67425.0,40,Arena,Otro,-0.42232610979791985,COP 67.425,0
526,67425.0,40,Abeto,Otro,-0.42232610979791985,COP 67.425,0
527,67425.0,40,Gris Oscuro,Otro,-0.42232610979791985,COP 67.425,0
528,67425.0,40,Navy,Otro,-0.42232610979791985,COP 67.425,0
529,67425.0,40,Negro,Otro,-0.42232610979791985,COP 67.425,0
530,67950.0,40,Blanco,Otro,-0.41750218160721964,COP 67.950,0
531,100035.0,40,Negro,Otro,-0.12269125589556935,COP 100.035,0
532,239900.0,40,Chocolate,Otro,1.1624491562802126,COP 239.900,1
533,239900.0,40,Negro,Otro,1.1624491562802126,COP 239.900,1
534,110415.0,40,Azul Prusia,Otro,-0.027315304239439384,COP 110.415,0
535,134950.0,40,Beige,Otro,0.19812293987261734,COP 134.950,0
536,181935.0,40,Negro,Otro,0.6298415418536643,COP 181.935,1
537,142935.0,40,Habano,Otro,0.27149259054450536,COP 142.935,0
538,188435.0,40,Negro,Otro,0.6895663670718574,COP 188.435,1
539,142935.0,40,Habano,Otro,0.27149259054450536,COP 142.935,0
540,97435.0,40,Blanco,Otro,-0.1465811859828466,COP 97.435,0
541,219900.0,40,Beige,Otro,0.9786804633011569,COP 219.900,1
542,169900.0,40,Blanco,Otro,0.5192587308535174,COP 169.900,1
543,209900.0,40,Negro,Otro,0.886796116811629,COP 209.900,1
544,97435.0,40,Blanco,Otro,-0.1465811859828466,COP 97.435,0
545,129935.0,40,Negro,Otro,0.15204294010811908,COP 129.935,0
546,162435.0,40,Gris Perla,Otro,0.4506670661990848,COP 162.435,1
547,201435.0,40,Café Mocca,Otro,0.8090160175082436,COP 201.435,1
548,112425.0,40,Khaki,Otro,-0.008846550595044276,COP 112.425,0
549,112425.0,40,Turquesa,Otro,-0.008846550595044276,COP 112.425,0
550,174950.0,40,Negro,Otro,0.565660325830729,COP 174.950,1
551,240435.0,40,Negro,Otro,1.1673649688174024,COP 240.435,1
552,229900.0,40,Arena,Otro,1.0705648097906848,COP 229.900,1
553,109900.0,40,Rosa Claro,Otro,-0.03204734808365007,COP 109.900,0
554,142425.0,40,Marrón,Otro,0.26680648887353947,COP 142.425,0
555,219900.0,40,Blanco,Otro,0.9786804633011569,COP 219.900,1
556,103935.0,40,Gris Ceniza,Otro,-0.08685636076465347,COP 103.935,0
557,149900.0,40,Blanco,Otro,0.3354900378744616,COP 149.900,1
558,219900.0,40,Marrón,Otro,0.9786804633011569,COP 219.900,1
559,299900.0,40,Blanco,Otro,1.71375523521738,COP 299.900,1
560,110415.0,40,Avellana,Otro,-0.027315304239439384,COP 110.415,0
561,71435.0,40,Palo de Rosa,Otro,-0.38548048685561914,COP 71.435,0
562,201435.0,40,Abeto,Otro,0.8090160175082436,COP 201.435,1
563,110415.0,40,Hueso,Otro,-0.027315304239439384,COP 110.415,0
564,175435.0,40,Chocolate,Otro,0.570116716635471,COP 175.435,1
565,149900.0,40,Khaki,Otro,0.3354900378744616,COP 149.900,1
566,199900.0,40,Negro,Otro,0.7949117703221011,COP 199.900,1
567,150000.0,40,Beige,Otro,0.3364088813393568,COP 150.000,1
568,199900.0,40,Celeste,Otro,0.7949117703221011,COP 199.900,1
569,299900.0,40,Negro,Otro,1.71375523521738,COP 299.900,1
570,101940.0,40,Gris Claro,Otro,-0.10518728788931428,COP 101.940,0
571,120000.0,40,Azul Prusia,Otro,0.06075584187077312,COP 120.000,0
572,168000.0,40,Tabaco,Otro,0.5018007050205071,COP 168.000,1
573,219900.0,40,Negro,Otro,0.9786804633011569,COP 219.900,1
574,209900.0,40,Negro,Otro,0.886796116811629,COP 209.900,1
575,199900.0,40,Negro,Otro,0.7949117703221011,COP 199.900,1
576,209900.0,40,Canela,Otro,0.886796116811629,COP 209.900,1
577,101915.0,40,Carmesí,Otro,-0.1054169987555381,COP 101.915,0
578,142500.0,40,Azul Prusia,Otro,0.2674956214722109,COP 142.500,0
579,503035.0,40,Gris Oscuro,Otro,3.580247907632405,COP 503.035,1
580,169900.0,40,Gris Ceniza,Otro,0.5192587308535174,COP 169.900,1
581,119900.0,40,Café Oscuro,Otro,0.059836998405877834,COP 119.900,0
582,474675.0,40,Azul Marino,Otro,3.319663900988104,COP 474.675,1
583,109900.0,40,Hueso,Otro,-0.03204734808365007,COP 109.900,0
584,204000.0,40,Esmeralda,Otro,0.8325843523828076,COP 204.000,1
585,227900.0,40,Chocolate,Otro,1.0521879404927792,COP 227.900,1
586,227900.0,40,Negro,Otro,1.0521879404927792,COP 227.900,1
587,98515.0,40,Oro,Otro,-0.13665767656197758,COP 98.515,0
588,98515.0,40,Verde Manzana,Otro,-0.13665767656197758,COP 98.515,0
589,98515.0,40,Khaki,Otro,-0.13665767656197758,COP 98.515,0
590,109900.0,40,Navy,Otro,-0.03204734808365007,COP 109.900,0
591,116450.0,40,Azul Prusia,Otro,0.02813689886699071,COP 116.450,0
592,116450.0,40,Café,Otro,0.02813689886699071,COP 116.450,0
593,175435.0,40,Chocolate,Otro,0.570116716635471,COP 175.435,1
594,175435.0,40,Negro,Otro,0.570116716635471,COP 175.435,1
595,63665.0,40,Vinotinto,Otro,-0.45687462407798235,COP 63.665,0
596,271900.0,40,Canela,Otro,1.4564790650467019,COP 271.900,1
597,271900.0,40,Negro,Otro,1.4564790650467019,COP 271.900,1
598,98515.0,40,Ámbar,Otro,-0.13665767656197758,COP 98.515,0
599,169900.0,40,Habano,Otro,0.5192587308535174,COP 169.900,1
600,169900.0,40,Navy,Otro,0.5192587308535174,COP 169.900,1
601,169900.0,40,Negro,Otro,0.5192587308535174,COP 169.900,1
602,421135.0,40,Azul Prusia,Otro,2.8277151098831714,COP 421.135,1
603,269900.0,40,Navy,Otro,1.4381021957487963,COP 269.900,1
604,269900.0,40,Negro,Otro,1.4381021957487963,COP 269.900,1
605,281900.0,40,Canela,Otro,1.5483634115362297,COP 281.900,1
606,281900.0,40,Negro,Otro,1.5483634115362297,COP 281.900,1
607,221000.0,40,Azul Prusia,Otro,0.988787741415005,COP 221.000,1
608,139900.0,40,Blanco,Otro,0.24360569138493365,COP 139.900,0
609,149900.0,40,Negro,Otro,0.3354900378744616,COP 149.900,1
610,149900.0,40,Blanco,Otro,0.3354900378744616,COP 149.900,1
611,139900.0,40,Negro,Otro,0.24360569138493365,COP 139.900,0
612,84915.0,40,Azul Marino,Otro,-0.26162038778773555,COP 84.915,0
613,219900.0,40,Café Oscuro,Otro,0.9786804633011569,COP 219.900,1
614,55185.0,40,Turquesa,Otro,-0.534792549901102,COP 55.185,0
615,129900.0,40,Gris Granito,Otro,0.15172134489540573,COP 129.900,0
616,239900.0,40,Chocolate,Otro,1.1624491562802126,COP 239.900,1
617,239900.0,40,Negro,Otro,1.1624491562802126,COP 239.900,1
618,199900.0,40,Azul Marino,Otro,0.7949117703221011,COP 199.900,1
619,104925.0,40,Menta,Otro,-0.0777598104621902,COP 104.925,0
620,254900.0,40,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
621,254900.0,40,Ganache,Otro,1.3002756760145044,COP 254.900,1
622,254900.0,40,Azul Marino,Otro,1.3002756760145044,COP 254.900,1
623,254900.0,40,Canela,Otro,1.3002756760145044,COP 254.900,1
624,291900.0,40,Ganache,Otro,1.6402477580257577,COP 291.900,1
625,291900.0,40,Negro,Otro,1.6402477580257577,COP 291.900,1
626,174900.0,40,Blanco,Otro,0.5652009040982813,COP 174.900,1
627,240900.0,40,Café,Otro,1.1716375909291654,COP 240.900,1
628,240900.0,40,Negro,Otro,1.1716375909291654,COP 240.900,1
629,269900.0,40,Azul Prusia,Otro,1.4381021957487963,COP 269.900,1
630,269900.0,40,Ganache,Otro,1.4381021957487963,COP 269.900,1
631,283900.0,40,Chocolate,Otro,1.5667402808341353,COP 283.900,1
632,283900.0,40,Gris Granito,Otro,1.5667402808341353,COP 283.900,1
633,283900.0,40,Negro,Otro,1.5667402808341353,COP 283.900,1
634,254900.0,40,Ganache,Otro,1.3002756760145044,COP 254.900,1
635,254900.0,40,Negro,Otro,1.3002756760145044,COP 254.900,1
636,114900.0,40,Abeto,Otro,0.013894825161113882,COP 114.900,0
637,264900.0,40,Azul Marino,Otro,1.3921600225040323,COP 264.900,1
638,899900.0,40,Gris Granito,Otro,7.226816024589055,COP 899.900,2
639,148950.0,40,Taupe,Otro,0.3267610249579564,COP 148.950,1
640,239900.0,40,Canela,Otro,1.1624491562802126,COP 239.900,1
641,239900.0,40,Negro,Otro,1.1624491562802126,COP 239.900,1
642,230000.0,40,Blanco,Otro,1.07148365325558,COP 230.000,1
643,110415.0,40,Arena,Otro,-0.027315304239439384,COP 110.415,0
644,116450.0,40,Azul Prusia,Otro,0.02813689886699071,COP 116.450,0
645,116450.0,40,Café,Otro,0.02813689886699071,COP 116.450,0
646,164900.0,40,Khaki,Otro,0.4733165576087534,COP 164.900,1
647,129900.0,40,Turquesa,Otro,0.15172134489540573,COP 129.900,0
648,129900.0,40,Blanco,Otro,0.15172134489540573,COP 129.900,0
649,87900.0,40,Blanco,Otro,-0.23419291036061146,COP 87.900,0
650,172500.0,40,Khaki,Otro,0.5431486609407946,COP 172.500,1
651,270900.0,40,Chocolate,Otro,1.447290630397749,COP 270.900,1
652,270900.0,40,Ganache,Otro,1.447290630397749,COP 270.900,1
653,270900.0,40,Azul Marino,Otro,1.447290630397749,COP 270.900,1
654,254900.0,40,Abeto,Otro,1.3002756760145044,COP 254.900,1
655,254900.0,40,Ganache,Otro,1.3002756760145044,COP 254.900,1
656,370450.0,40,Taupe,Otro,2.3619992997009995,COP 370.450,1
657,129900.0,40,Aguamarina,Otro,0.15172134489540573,COP 129.900,0
658,174785.0,40,Negro,Otro,0.5641442341136518,COP 174.785,1
659,195500.0,40,Hueso,Otro,0.7544826578667088,COP 195.500,1
660,240900.0,40,Chocolate,Otro,1.1716375909291654,COP 240.900,1
661,240900.0,40,Negro,Otro,1.1716375909291654,COP 240.900,1
662,169900.0,40,Khaki,Otro,0.5192587308535174,COP 169.900,1
663,169900.0,40,Gris,Otro,0.5192587308535174,COP 169.900,1
664,169900.0,40,Azul Prusia,Otro,0.5192587308535174,COP 169.900,1
665,169900.0,40,Marrón,Otro,0.5192587308535174,COP 169.900,1
666,168935.0,40,Vinotinto,Otro,0.5103918914172779,COP 168.935,1
667,168935.0,40,Ganache,Otro,0.5103918914172779,COP 168.935,1
668,168935.0,40,Negro,Otro,0.5103918914172779,COP 168.935,1
669,98515.0,40,Rosa,Otro,-0.13665767656197758,COP 98.515,0
670,268900.0,40,Ganache,Otro,1.4289137610998435,COP 268.900,1
671,268900.0,40,Negro,Otro,1.4289137610998435,COP 268.900,1
672,119900.0,40,Khaki,Otro,0.059836998405877834,COP 119.900,0
673,139900.0,40,Blanco,Otro,0.24360569138493365,COP 139.900,0
674,63665.0,40,Negro,Otro,-0.45687462407798235,COP 63.665,0
675,63665.0,40,Blanco,Otro,-0.45687462407798235,COP 63.665,0
676,149900.0,40,Negro,Otro,0.3354900378744616,COP 149.900,1
677,149900.0,40,Azul Prusia,Otro,0.3354900378744616,COP 149.900,1
678,254900.0,40,Azul Prusia,Otro,1.3002756760145044,COP 254.900,1
679,254900.0,40,Ganache,Otro,1.3002756760145044,COP 254.900,1
680,254900.0,40,Azul Marino,Otro,1.3002756760145044,COP 254.900,1
681,254900.0,40,Canela,Otro,1.3002756760145044,COP 254.900,1
682,82425.0,40,Blanco,Otro,-0.284499590063628,COP 82.425,0
683,104925.0,40,Blanco,Otro,-0.0777598104621902,COP 104.925,0
684,93415.0,40,Negro,Otro,-0.18351869327163683,COP 93.415,0
685,110415.0,40,Azul Prusia,Otro,-0.027315304239439384,COP 110.415,0
686,149500.0,40,Azul Malibú,Otro,0.33181466401488047,COP 149.500,1
687,159900.0,40,Negro,Otro,0.42737438436398945,COP 159.900,1
688,274900.0,40,Blanco,Otro,1.4840443689935603,COP 274.900,1
689,129900.0,40,Turquesa,Otro,0.15172134489540573,COP 129.900,0
690,129900.0,40,Blanco,Otro,0.15172134489540573,COP 129.900,0
691,269900.0,40,Canela,Otro,1.4381021957487963,COP 269.900,1
692,74900.0,40,Blanco,Otro,-0.35364256079699774,COP 74.900,0
693,249900.0,40,Azul Prusia,Otro,1.2543335027697404,COP 249.900,1
694,178500.0,40,Aguamarina,Otro,0.5982792688345113,COP 178.500,1
695,87900.0,40,Gris Grafito,Otro,-0.23419291036061146,COP 87.900,0
696,227900.0,40,Chocolate,Otro,1.0521879404927792,COP 227.900,1
697,227900.0,40,Negro,Otro,1.0521879404927792,COP 227.900,1
698,169900.0,40,Hueso,Otro,0.5192587308535174,COP 169.900,1
699,126900.0,40,Turquesa,Otro,0.12415604094854737,COP 126.900,0
700,299900.0,40,Negro,Otro,1.71375523521738,COP 299.900,1
701,279500.0,40,Gris Claro,Otro,1.5263111683787431,COP 279.500,1
702,263900.0,40,Café,Otro,1.3829715878550797,COP 263.900,1
703,263900.0,40,Negro,Otro,1.3829715878550797,COP 263.900,1
704,63665.0,40,Blanco,Otro,-0.45687462407798235,COP 63.665,0
705,98515.0,40,Navy,Otro,-0.13665767656197758,COP 98.515,0
706,98515.0,40,Blanco,Otro,-0.13665767656197758,COP 98.515,0
707,98515.0,40,Navy,Otro,-0.13665767656197758,COP 98.515,0
708,98515.0,40,Blanco,Otro,-0.13665767656197758,COP 98.515,0
709,135915.0,40,Blanco,Otro,0.20698977930885679,COP 135.915,0
710,259900.0,40,Café,Otro,1.3462178492592685,COP 259.900,1
711,259900.0,40,Negro,Otro,1.3462178492592685,COP 259.900,1
712,169900.0,40,Khaki,Otro,0.5192587308535174,COP 169.900,1
713,169900.0,40,Gris,Otro,0.5192587308535174,COP 169.900,1
714,169900.0,40,Azul Prusia,Otro,0.5192587308535174,COP 169.900,1
715,169900.0,40,Marrón,Otro,0.5192587308535174,COP 169.900,1
716,254900.0,40,Abeto,Otro,1.3002756760145044,COP 254.900,1
717,254900.0,40,Ganache,Otro,1.3002756760145044,COP 254.900,1
718,789900.0,40,Arena,Otro,6.216088213204248,COP 789.900,2
719,499900.0,40,Azul Prusia,Otro,3.551442165007938,COP 499.900,1
720,267900.0,40,Chocolate,Otro,1.4197253264508907,COP 267.900,1
721,267900.0,40,Negro,Otro,1.4197253264508907,COP 267.900,1
722,99900.0,40,Abeto,Otro,-0.12393169457317797,COP 99.900,0
723,99900.0,40,Navy,Otro,-0.12393169457317797,COP 99.900,0
