producto_id,nombre,precio,descuento,categoria,subcategoria,color,talla
1000,Camisa Manga Corta A Rayas para Niño 14685,89900.0,0.0,KIDS,"Camisas, Ropa, Nino",Azul Malibú,12
1001,Falda Unicolor para Niña 14550,74900.0,0.0,KIDS,"Ropa, Nina, Faldas",Habano,12
1002,Pantaloneta Estampada Looney Tunes para Niño 14649,67915.0,-15.0,KIDS,"Ropa, Pantalonetas de Baño, Nino",Verde Malaquita,12
1003,Pantalón Unicolor Pana para Niño 13856,72735.0,-35.0,KIDS,"Pantalones, Ropa, Nino",Granate,12
1004,Camiseta Estampada Looney Tunes para Niña 14542,48365.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Beige,12
1005,Pantaloneta de Baño en Poliéster para Niño 14370,59415.0,-15.0,KIDS,"Ropa, Pantalonetas de Baño, Nino",Aguamarina,12
1007,Polo Crema con Detalles en Azul para Niño 14557,59415.0,-15.0,KIDS,"Polos, Ropa, Nino",Beige,12
1008,Pantaloneta de Baño con Estampado para Niño 14184,43740.0,-40.0,KIDS,"Ropa, Pantalonetas de Baño, Nino",Fucsia,12
1009,Camiseta Sisa Unicolor para Niño 14655,55165.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Gris Claro,12
1010,Pantalón Unicolor para Niña 14571,119900.0,0.0,KIDS,"Pantalones, Nina, Ropa",Beige,8-9
1011,Polo a Rayas para Niño 14555,67915.0,-15.0,KIDS,"Polos, Ropa, Nino",Carmesí,12
1012,Jogger Unicolor para Niño 14704,74900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Gris Plata,12
1013,Jean Pretina Ajustable para Niño 14577,114900.0,0.0,KIDS,"Ropa, Jeans, Nino",Aguamarina,8-9
1014,Jean Pretina Ajustable para Niño 14575,119900.0,0.0,KIDS,"Ropa, Jeans, Nino",Gris Claro,8-9
1017,Pantalón Unicolor para Niño 14662,104900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Negro,8-9
1018,Jean Pretina Ajustable para Niña 14582,104900.0,0.0,KIDS,"Pantalones, Nina, Ropa",Beige,12
1019,Buzo en Mezclas Poliéster para Niño 14390,114900.0,0.0,KIDS,"Ropa, Buzos, Nino",Menta,12
1020,Camiseta Estampada para Niño 14325,42415.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Aguamarina,12
1021,Jean de Moda para Niña 14736,104900.0,0.0,KIDS,"Pantalones, Nina, Ropa",Navy,12
1022,Camiseta Unicolor para Niño 03097,68000.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Rosa Amaranto,8-9
1023,Camiseta con Corte en El Pecho para Niña 14441,33915.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Rosa Francés,12
1024,Camiseta Aqua Estampada para Niño 14361,50915.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Azul Malibú,12
1026,Camiseta Bob Esponja para Niño 14448,50915.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Pistacho,12
1027,Buzo Oversize en Algodón para Niña 14440,59900.0,0.0,KIDS,"Ropa, Buzos, Nina",Verde Manzana,12
1029,Bermuda Unicolor para Hombre 14635,80665.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Azul Marino,8-9
1030,Camiseta Aqua Estampada para Niño 02889,68000.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Aguamarina,8-9
1031,Camiseta Mezclas Poliéster para Niña 14452,38165.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Hueso,12
1032,Vestido Estampado con Boleros 14007,97425.0,-25.0,KIDS,"Ropa, Vestidos, Nina",Multicolor,12
1035,Camiseta en Mezclas de Algodón para Niña 14384,46665.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Rosa Francés,12
1037,Buzo Estampado de Looney Tunes para Niña 14537,104900.0,0.0,KIDS,"Ropa, Buzos, Nina",Beige,12
1038,Buzo Estampado Looney Tunes para Niño 14606,89900.0,0.0,KIDS,"Ropa, Buzos, Nino",Carmesí,12
1039,Suéter Mezclas Acrílico para Niña 14438,111900.0,0.0,KIDS,"Suéteres, Nina, Ropa",Amarillo Pastel,12
1040,Gorra Diseño Summer para Niño 14372,49900.0,0.0,KIDS,"Accesorios, Gorras, Gorros y Boinas, Nino",Beige,S
1041,Tenis con Diseño en Contraste para Niña 14497,109900.0,0.0,KIDS,"Tenis, Nina, Zapatos",Blanco,35
1042,Buzo para Niña Mezclas Poliéster 14341,69900.0,0.0,KIDS,"Ropa, Buzos, Nina",Azul Malibú,12
1044,Bermuda Unicolor para Niño 14599,84915.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Beige,8-9
1045,Bermuda en Lino para Niño 02935,178500.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Blanco,8-9
1046,Pantalón Ajustable para Niño 14456,104900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Avellana,8-9
1047,Bermuda en Denim para Niño 14578,84915.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Azul Claro,8-9
1048,Falda en Mezclas Viscosa para Niña 14373,79900.0,0.0,KIDS,"Ropa, Nina, Faldas",Rosa Amaranto,8-9
1049,Jogger Ajustable para Niño 14457,89900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Gris,12
1050,Camiseta Estampada Looney Tunes para Niño 14646,50915.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Habano,12
1051,"Pantalón para Niña, Mezclas Poliéster. 14350",79900.0,0.0,KIDS,"Pantalones, Nina, Ropa",Rosa Amaranto,12
1052,Camiseta en Algodón para Niña 14382,50915.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Verde Manzana,12
1053,Polo Unicolor para Niño 14304,55165.0,-15.0,KIDS,"Polos, Ropa, Nino",Aguamarina,12
1055,Vestido Unicolor para Niña 14387,74900.0,0.0,KIDS,"Ropa, Vestidos, Nina",Beige,8-9
1056,Tenis con Diseño en Contraste para Niña 14508,109900.0,0.0,KIDS,"Tenis, Nina, Zapatos",Beige,32
1057,Jean Pretina Ajustable para Niño 14408,99900.0,0.0,KIDS,"Ropa, Jeans, Nino",Habano,12
1058,Medias Baletas Color Azul para Niña 14041,10900.0,0.0,KIDS,"Medias, Ropa Interior, Nina, Ropa",Menta,9-11
1059,Jogger en Mezclas Algodón para Niño 14426,119900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Aguamarina,8-9
1060,Polo A Rayas para Niño 02880,66000.0,-40.0,KIDS,"Polos, Ropa, Nino",Beige,8-9
1061,Camisa en Mezclas Poliéster para Niño 14158,67425.0,-25.0,KIDS,"Camisas, Ropa, Nino",Carmesí,12
1063,Camisa en Algodón para Niño 14423,84900.0,0.0,KIDS,"Camisas, Ropa, Nino",Blanco,12
1064,Jogger con Cordón Ajustable para Niño 14363,104900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Menta,12
1065,Sobrecamisa Unicolor para Niña 14636,127415.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Lavanda,8-9
1066,Camiseta Mezclas Poliéster para Niña 14407,50915.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Azul Malibú,12
1067,Buzo para Niña con Mezclas Poliéster 14204,57675.0,-25.0,KIDS,"Ropa, Buzos, Nina",Beige,12
1068,Camiseta Bob Esponja para Niño 14447,50915.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Beige,12
1069,Pantalón para Niño Composición Algodón 02885,142500.0,-25.0,KIDS,"Pantalones, Ropa, Nino",Khaki,14
1070,Bermuda para Niño en Mezclas Poliéster 14314,80665.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Sandía,12
1071,Pantalón de Cuadros para Niño 13849,77935.0,-35.0,KIDS,"Pantalones, Ropa, Nino",Gris Granito,12
1072,Suéter en Mezclas de Acrílico para Niña 14202,78675.0,-25.0,KIDS,"Suéteres, Nina, Ropa",Multicolor,12
1073,Chaqueta Unicolor para Niña 14201,93675.0,-25.0,KIDS,"Ropa, Chaquetas, Nina",Hueso,12
1074,Camisa Manga Corta Rayas para Niño 14045,68175.0,-25.0,KIDS,"Camisas, Ropa, Nino",Blanco,12
1075,Camisa para Niña Composición Algodón 01305,38500.0,-65.0,KIDS,"Ropa, Nina, Camisetas",Multicolor,12
1076,Buzo con Estampado para Niño 14259,56175.0,-25.0,KIDS,"Ropa, Buzos, Nino",Turquesa,12
1077,Pantalón Lino Unicolor para Niño 13561,112900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Blanco,12
1078,Blusa con Detalle de Nido de Abeja para Niña 14206,63675.0,-25.0,KIDS,"Ropa, Camisas y Blusas, Nina",Rosa Lavanda,12
1079,Camisa Manga de Snoopy para Niño 14056,74685.0,-35.0,KIDS,"Camisas, Ropa, Nino",Turquesa,12
1080,Camiseta para Niña Mezclas Algodón 01812,31500.0,-65.0,KIDS,"Ropa, Nina, Camisetas",Beige,10-11
1081,Blusa Mezclas en Algodón para Niña 14207,65175.0,-25.0,KIDS,"Ropa, Camisas y Blusas, Nina",Azul Malibú,12
1082,Pantalón con Pretina Ajustable para Niña 14229,86175.0,-25.0,KIDS,"Pantalones, Nina, Ropa",Hueso,12
1083,Medias Unicolor para Niño 13949,10900.0,0.0,KIDS,"Medias, Ropa Interior, Ropa, Nino",Azul Prusia,9-11
1084,Pantalón Unicolor Tipo Chino para Niño 13851,74925.0,-25.0,KIDS,"Pantalones, Ropa, Nino",Ganache,12
1085,Camiseta con Estampado para Niña 14217,26940.0,-40.0,KIDS,"Ropa, Nina, Camisetas",Rosa Lavanda,12
1086,Sandalias Flip Flop para Niño 02953,34000.0,-15.0,KIDS,"Sandalias, Zapatos, Nino",Negro,33-34
1087,Enterizo Estampado para Niña 14226,82425.0,-25.0,KIDS,"Ropa, Vestidos, Nina",Beige,12
1088,Jogger con Estampado de Hot Wheels para Niño 14117,62175.0,-25.0,KIDS,"Pantalones, Ropa, Nino",Beige,12
1089,Pantalón Unicolor para Niño 14228,59925.0,-25.0,KIDS,"Pantalones, Nina, Ropa",Rosa Lavanda,12
1090,Chaqueta en Bloques de Color para Niña 13877,92175.0,-25.0,KIDS,"Ropa, Chaquetas, Nina",Fucsia,12
1091,Chaqueta en Denim para Niña 12432,79885.0,-35.0,KIDS,"Ropa, Chaquetas, Nina",Azul,12
1092,Blusa Unicolor para Niña 14205,59925.0,-25.0,KIDS,"Ropa, Camisas y Blusas, Nina",Beige,12
1093,Sandalias Flip Flop para Niño 12581,24950.0,-50.0,KIDS,"Sandalias, Zapatos, Nino",Coral,33-34
1094,Botas con Detalles en La Capellada para Niño 14459,109900.0,0.0,KIDS,"Zapatos, Nino",Blanco,36
1095,Blusa Crop Top Unicolor para Niña 14008,50175.0,-25.0,KIDS,"Ropa, Camisas y Blusas, Nina",Amarillo Zinc,12
1096,Tenis Capellada en Textil para Niño 14464,109900.0,0.0,KIDS,"Tenis, Zapatos, Nino",Gris Granito,36
1097,Jean Silueta Balloon Fit para Niña 14147,78675.0,-25.0,KIDS,"Pantalones, Nina, Ropa",Aguamarina,12
1098,Polo de Bob Esponja para Niño 14442,67915.0,-15.0,KIDS,"Polos, Ropa, Nino",Beige,12
1099,Sandalias para Niña 14233,76415.0,-15.0,KIDS,"Nina, Zapatos, Sandalias",Multicolor,35
1100,Pantaloneta de Baño para Niño en Poliéster 02897,110500.0,-15.0,KIDS,"Ropa, Pantalonetas de Baño, Nino",Aguamarina,14
1101,Polo Estampada de Los Looney Tunes para Niño 14641,63665.0,-15.0,KIDS,"Polos, Ropa, Nino",Azul Prusia,12
1102,Botas Color Negro para Niña 14102,149900.0,0.0,KIDS,"Nina, Zapatos, Botas",Negro,35
1103,Pantaloneta Unicolor de Baño para Niño 14182,40140.0,-40.0,KIDS,"Ropa, Pantalonetas de Baño, Nino",Azul Marino,12
1104,Suéter con Mezclas en Acrílico para Niño 14155,74925.0,-25.0,KIDS,"Suéteres, Ropa, Nino",Hueso,12
1105,Bermuda con Pretina Ajustable para Niño 14368,59415.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Hueso,12
1108,Camiseta Estampada Looney Tunes para Niño 14644,55165.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Verde Malaquita,12
1109,Camiseta Estampada Minions para Niño 14394,59415.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Aguamarina,12
1110,Camisa para Niño Mezclas Algodón 02875,170000.0,0.0,KIDS,"Camisas, Ropa, Nino",Hueso,14
1111,Camiseta Bob Esponja para Niño 14444,50915.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Azul Malibú,12
1113,Camiseta Estampada Looney Tunes para Niño 14643,50065.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Beige,12
1114,Pantalón en Mezclas Poliéster para Niño 14425,79900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Azul Prusia,12
1115,Buzo con Estampado de Dinosaurio para Niño 14157,59925.0,-25.0,KIDS,"Ropa, Buzos, Nino",Negro,12
1116,Camiseta Estampada Looney Tunes para Niño 14647,59415.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Escarlata,12
1117,Jogger Cargo para Niño 14364,79900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Abeto,12
1118,Pantalón con Pretina Ajustable para Niño 12927,102900.0,0.0,KIDS,"Pantalones, Ropa, Nino","Khaki, Azul Prusia",12
1119,Short en Jean para Niña 14419,76415.0,-15.0,KIDS,"Shorts, Nina, Ropa",Azul Claro,12
1120,Pijama Estampada para Niño 14187,67425.0,-25.0,KIDS,"Ropa, Pijamas, Nino",Gris,12
1121,Camiseta Estampada de Los Looney Tunes para Niño 14605,59415.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Beige,12
1122,Buzo para Niño Mezclas Poliéster 14352,99900.0,0.0,KIDS,"Ropa, Buzos, Nino",Amarillo,12
1123,Jogger Composición Algodón para Niña 14412,99900.0,0.0,KIDS,"Pantalones, Nina, Ropa",Beige,12
1124,Camisa Unicolor Manga Corta para Niño 14706,119900.0,0.0,KIDS,"Camisas, Ropa, Nino",Índigo,12
1125,Jogger con Estampado para Niño 14313,64900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Aguamarina,12
1126,Jogger con Estampado de Hot Wheels para Niño 14113,62175.0,-25.0,KIDS,"Pantalones, Ropa, Nino",Azul Marino,12
1127,Camisa para Niño Mezclas Algodón 02936,97500.0,-25.0,KIDS,"Camisas, Ropa, Nino",Rosa Amaranto,12
1128,Vestido para Niña en Mezclas Poliéster 14349,59900.0,0.0,KIDS,"Ropa, Vestidos, Nina",Azul Malibú,12
1129,"Camiseta para Niña, Mezclas Poliéster. 14347",33915.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Rosa Amaranto,12
1130,Polo Estampada para Niño 14328,42415.0,-15.0,KIDS,"Polos, Ropa, Nino",Beige,12
1131,Sandalias Flip Flop para Niño 12582,17465.0,-65.0,KIDS,"Sandalias, Zapatos, Nino",Lima,33-34
1132,Buzo en Bloque con Estampado para Niño 14156,63675.0,-25.0,KIDS,"Ropa, Buzos, Nino",Beige,12
1133,Jean Diseño Bota Acampanada para Niña 14414,104900.0,0.0,KIDS,"Pantalones, Nina, Ropa",Aguamarina,12
1134,Jean con Diseño Corte Delantero para Niña 14411,104900.0,0.0,KIDS,"Pantalones, Nina, Ropa",Azul Claro,12
1135,"Chaqueta Tornasolada, para Niña . 14340",99900.0,0.0,KIDS,"Ropa, Chaquetas, Nina",Rosa Amaranto,12
1136,Jean con Mezclas Algodón para Niño 14396,99900.0,0.0,KIDS,"Ropa, Jeans, Nino",Aguamarina,12
1137,Falda con Cintura Elástica para Niña 14389,84900.0,0.0,KIDS,"Ropa, Nina, Faldas",Beige,12
1138,Camisa en Algodón para Niño 14406,89900.0,0.0,KIDS,"Camisas, Ropa, Nino",Palo de Rosa,12
1139,Camisa para Niño Mezclas Algodón 14269,59925.0,-25.0,KIDS,"Camisas, Ropa, Nino",Rosa Lavanda,12
1140,Jean Composición en Algodón para Niña 14124,74925.0,-25.0,KIDS,"Pantalones, Nina, Ropa",Azul Prusia,12
1141,Vestido Estampado para Niña 14245,89925.0,-25.0,KIDS,"Ropa, Vestidos, Nina",Multicolor,12
1142,Tenis con Detalles en La Capellada para Niño 14472,89900.0,0.0,KIDS,"Tenis, Zapatos, Nino",Negro,36
1143,Jean Pretina Ajustable para Niño 14409,114900.0,0.0,KIDS,"Ropa, Jeans, Nino",Azul Claro,12
1144,Jogger Tipo Cargo para Niño 13855,82425.0,-25.0,KIDS,"Pantalones, Ropa, Nino",Café,12
1145,Camiseta con Estampado para Niño 14171,25740.0,-40.0,KIDS,"Ropa, Camisetas, Nino",Azul Malibú,12
1146,Pantalón con Mezclas de Algodón para Niño 14365,109900.0,0.0,KIDS,"Pantalones, Ropa, Nino",Gris,12
1147,Blusa Rosa de Verano para Niña 14014,52425.0,-25.0,KIDS,"Ropa, Camisas y Blusas, Nina",Palo de Rosa,12
1148,Medias Mezclas Algodón para Niño 14357,24900.0,0.0,KIDS,"Medias, Ropa Interior, Ropa, Nino",Multicolor,9-11
1149,Short con Cintura Encauchada para Niña 13993,67915.0,-15.0,KIDS,"Shorts, Nina, Ropa",Fucsia,12
1150,Suéter Tejido para Niño 13969,60385.0,-35.0,KIDS,"Suéteres, Ropa, Nino",Azul Royal,12
1151,Vestido Fucsia para Niña 14244,71175.0,-25.0,KIDS,"Ropa, Vestidos, Nina",Fucsia,12
1152,Falda en Denim para Niña 14230,63675.0,-25.0,KIDS,"Ropa, Nina, Faldas",Azul Royal,12
1153,Bermuda Lino Unicolor para Niño 13559,97665.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Blanco,12
1154,Tenis de Moda Cómodos para Niño 14336,129900.0,0.0,KIDS,"Tenis, Zapatos, Nino",Verde Enebro,36
1155,Camiseta con Estampado de Palmeras para Niña 14221,25740.0,-40.0,KIDS,"Ropa, Nina, Camisetas",Aguamarina,12
1156,Buzo de Colores para Niña 13881,52425.0,-25.0,KIDS,"Ropa, Buzos, Nina",Multicolor,12
1157,Camiseta con Diseño en Frente para Niña 13928,28140.0,-40.0,KIDS,"Ropa, Nina, Camisetas",Blanco,12
1158,Blusa con Detalles de Flores para Niña 14009,67425.0,-25.0,KIDS,"Ropa, Camisas y Blusas, Nina",Arena,12
1159,Pantalón con Pretina Ajustable para Niño 13854,74925.0,-25.0,KIDS,"Pantalones, Ropa, Nino",Marrón,12
1160,Pantaloneta de Baño en Bloques para Niño 13872,36450.0,-50.0,KIDS,"Ropa, Pantalonetas de Baño, Nino",Beige,2-3
1161,Camisa Manga Unicolor para Niño 12922,99900.0,0.0,KIDS,"Camisas, Ropa, Nino","Azul Royal, Blanco",12
1162,Camiseta Estampada Lentejuelas para Niña 13926,21450.0,-50.0,KIDS,"Ropa, Nina, Camisetas",Khaki,12
1163,Camiseta Estampada para Niña 14212,29940.0,-40.0,KIDS,"Ropa, Nina, Camisetas",Azul Malibú,12
1164,Camiseta Unicolor con Estampado para Niña 14067,29450.0,-50.0,KIDS,"Ropa, Nina, Camisetas",Amarillo,12
1165,Gorro Tejido Diseño Sushi para Niño 11961,16450.0,-50.0,KIDS,"Accesorios, Gorras, Gorros y Boinas, Nino",Escarlata,UNICA
1166,Pack x 3 Bóxer Estampado en Algodón para Niño 14424,74900.0,0.0,KIDS,"Ropa, Ropa Interior, Bóxers, Nino",Multicolor,12
1167,Jean Pretina Interna Ajustable para Niño 12928,99900.0,0.0,KIDS,"Ropa, Jeans, Nino",Azul Prusia,12
1168,Blusa Unicolor para Niña 13894,52425.0,-25.0,KIDS,"Ropa, Camisas y Blusas, Nina",Rosa Amaranto,12
1169,Pantaloneta de Baño para Niño en Poliéster 02892,110500.0,-15.0,KIDS,"Ropa, Pantalonetas de Baño, Nino",Aguamarina,14
1170,Tenis Unicolor Sin Cordones para Niña 12232,54950.0,-50.0,KIDS,"Tenis, Nina, Zapatos","Rosa Francés, Gris Grafito",35
1171,Camisa Estampada de Los Looney Tuns para Niño 14639,94900.0,0.0,KIDS,"Camisas, Ropa, Nino",Beige,12
1172,Jean Pretina Ajustable para Niño 14576,109900.0,0.0,KIDS,"Ropa, Jeans, Nino",Aguamarina,8-9
1173,Pantalón con Pretina Ajustable para Niño 12927,102900.0,0.0,KIDS,"Pantalones, Ropa, Nino","Khaki, Azul Prusia",12
1174,Polo con Bloques de Color para Niño 14317,50915.0,-15.0,KIDS,"Polos, Ropa, Nino",Beige,12
1175,Pack x 3 Tops Estampados para Niña 10460,24950.0,-50.0,KIDS,"Ropa, Ropa Interior, Tops, Nina",Multicolor,12
1176,Jean Pretina Ajustable para Niño 14249,83925.0,-25.0,KIDS,"Ropa, Jeans, Nino",Azul Prusia,12
1177,Camiseta Estampada para Niño 14322,46665.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Beige,12
1178,Buzo Estampado para Niña 14563,89900.0,0.0,KIDS,"Ropa, Buzos, Nina",Violeta,12
1179,Short con Pretina Ajustable para Niña 14586,76415.0,-15.0,KIDS,"Shorts, Nina, Ropa",Aguamarina,12
1180,Polo Estampada de Los Looney Tunes para Niño 14640,63665.0,-15.0,KIDS,"Polos, Ropa, Nino",Beige,12
1181,Camiseta Estampada para Niña 14545,48365.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Beige,12
1182,Polo Azul con Mangas Crema para Niño 14561,55165.0,-15.0,KIDS,"Polos, Ropa, Nino",Azul Royal,12
1183,Camiseta Unicolor para Niña 14637,42415.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Aguamarina,12
1184,Polo Diseño en Contraste para Niño 14657,59415.0,-15.0,KIDS,"Polos, Ropa, Nino",Verde Malaquita,12
1185,Buzo para Niña Mezclas Poliéster 14378,64900.0,0.0,KIDS,"Ropa, Buzos, Nina",Beige,12
1186,Buzo en Mezclas Viscosa para Niña 14377,69900.0,0.0,KIDS,"Ropa, Buzos, Nina",Rosa Francés,12
1187,Camiseta Estampada Looney Tunes para Niña 14543,48365.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Fucsia,12
1188,Jean Pretina Ajustable para Niño 13795,71175.0,-25.0,KIDS,"Ropa, Jeans, Nino",Café Mocca,12
1191,Camiseta Unicolor para Niña 14453,42415.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Beige,12
1192,Camisa para Niño Mezclas Algodón 02937,130000.0,0.0,KIDS,"Camisas, Ropa, Nino",Blanco,12
1193,Bermuda Unicolor para Niño 14672,80665.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Abeto,8-9
1194,Camiseta Aqua Estampada para Niño 14360,50915.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Menta,12
1195,Camiseta Unicolor para Niño 14428,33915.0,-15.0,KIDS,"Ropa, Camisetas, Nino",Blanco,12
1196,Camiseta en Algodón para Niña 14385,42415.0,-15.0,KIDS,"Ropa, Nina, Camisetas",Beige,12
1197,Camisa Manga Larga para Niño 14528,104900.0,0.0,KIDS,"Camisas, Ropa, Nino",Abeto,12
1198,Bermuda Encauchada para Niño 14600,80665.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Carmesí,8-9
1199,Blusa Composición en Viscosa para Niña 14380,54900.0,0.0,KIDS,"Ropa, Camisas y Blusas, Nina",Rosa Francés,8-9
1200,Bermuda con Pretina Ajustable para Niño 14315,76415.0,-15.0,KIDS,"Ropa, Bermudas, Nino",Habano,12
1201,Pantalón para Niño Composición Algodón. 13857,83925.0,-25.0,KIDS,"Pantalones, Ropa, Nino",Azul Marino,12
1202,Jean Pretina Ajustable para Niño 14215,82425.0,-25.0,KIDS,"Ropa, Jeans, Nino",Aguamarina,12
1203,Camisa para Niña Mezclas Poliéster 01621,28000.0,-65.0,KIDS,"Ropa, Nina, Camisetas",Beige,12
1204,Camiseta Composición Algodón para Niña 14213,28140.0,-40.0,KIDS,"Ropa, Nina, Camisetas",Beige,12
1205,Tenis para Niño 14076,71435.0,-35.0,KIDS,"Tenis, Zapatos, Nino",Chocolate,36
1206,Pantalón Casual para Niña 14035,67425.0,-25.0,KIDS,"Pantalones, Nina, Ropa",Turquesa,12
1207,Botas Unicolor para Niño 14335,129900.0,0.0,KIDS,"Zapatos, Nino",Beige,36
1208,Camisa Unicolor Manga Larga para Niño 13909,67425.0,-25.0,KIDS,"Camisas, Ropa, Nino",Amarillo Zinc,12
1209,Camiseta con Estampado de Tigre para Niño 14167,28140.0,-40.0,KIDS,"Ropa, Camisetas, Nino",Azul Malibú,12
1210,Camiseta Estampada para Niña 14211,32940.0,-40.0,KIDS,"Ropa, Nina, Camisetas",Beige,12
1211,Maleta de Viaje Mediana Textil Ruedas 360° 00137,254915.0,-15.0,VIAJE,"Maletas de Viaje, Maletas de viaje medianas","Turquesa, Azul Prusia",24.5
1215,Maleta de Viaje Mediana Ruedas 360° 00143,203940.0,-40.0,VIAJE,"Maletas de Viaje, Maletas de viaje medianas","Morado, Rojo, Gris, Gris Ceniza",24.5
1216,Maleta de Viaje Mediana Textil Ruedas 20211,203940.0,-40.0,VIAJE,"Maletas de Viaje, Maletas de viaje medianas",Azul Royal,24.5
1217,Balanza Digital para Equipaje 82480,26900.0,0.0,VIAJE,Accesorios de Viaje,Negro,UNICA
1218,Identificador de Maletas 89139,9500.0,0.0,VIAJE,Accesorios de Viaje,"Azul, Negro, Aguamarina, Naranja, Azul Prusia, Sandía, Lima, Escarlata",UNICA
1219,Maleta Rígida Unicolor 08284,186915.0,-15.0,VIAJE,Maletas de Viaje,"Azul Marino, Negro",24
1220,Maleta Rígida Unicolor 08284,186915.0,-15.0,VIAJE,Maletas de Viaje,"Azul Marino, Negro",24
1221,Bolsas Organizadoras de Equipaje Multifuncional 88858,27900.0,0.0,VIAJE,Accesorios de Viaje,"Negro, Azul Prusia, Azul Marino, Gris, Escarlata",L
1222,Bermuda de Jean con Bolsillos Tipo Chino 38470,110415.0,-15.0,HOMBRE,"Ropa, Bermudas",Azul Prusia,42
1223,Zapato Formal con Suela en Contraste para Hombre 31597,239900.0,0.0,HOMBRE,"Zapatos Formales, Zapatos","Negro, Chocolate",42
1226,Pantalón Formal para Hombre Silueta Semi Slim Fit 32038,100035.0,-35.0,HOMBRE,"Pantalones, Pantalones Formales, Ropa",Negro,42
1227,Suéter Cuello V Básico para Hombre 10860,74925.0,-25.0,HOMBRE,"Ropa, Suéteres y Cardigans","Negro, Abeto, Gris Grafito",L
1228,Camisa Formal Silueta Regular Fit para Hombre 32260,67950.0,-50.0,HOMBRE,"Camisas, Ropa, Camisas Formales",Blanco,42
1229,Blazer Business Slim Fit para Hombre 21071,174450.0,-50.0,HOMBRE,"Ropa, Blazers",Abeto,L
1230,Camiseta Semioversize con Estampado para Hombre 04949,41940.0,-40.0,HOMBRE,"Ropa, Camisetas",Café Oscuro,L
1231,Pantalón Unicolor Slim Fit para Hombre 10928,74925.0,-25.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales","Negro, Verde Oscuro, Navy, Gris Oscuro, Ganache",38
1232,Pantalón Unicolor Regular Fit para Hombre 09951,67425.0,-25.0,HOMBRE,"Pantalones, Ropa, Pantalones Casuales","Negro, Navy, Abeto, Gris Oscuro, Arena",42
1233,Camiseta Moda Slim Fit para Hombre 24907,34950.0,-50.0,HOMBRE,"Ropa, Camisetas",Multicolor,L
1234,Bota Bussines Chelsea Contraste de Cueros 30010,180635.0,-35.0,HOMBRE,"Zapatos, Botas","Chocolate, Azul Prusia",42
1235,Bota Bussines Chelsea Contraste de Cueros 30010,180635.0,-35.0,HOMBRE,"Zapatos, Botas","Chocolate, Azul Prusia",42
1236,Mocasín Driver con Sesgo Moda 31872,166335.0,-35.0,HOMBRE,"Mocasines, Zapatos","Café Mocca, Negro",42
1237,Jean Slim Fit Unicolor para Hombre 10770,77935.0,-35.0,HOMBRE,"Ropa, Jeans",Aguamarina,40
